,startdate,pollster,samplesize,population,approve,disapprove
2049,4/30/2021,Morning Consult,1991.0,rv,57.0,38.0
2050,5/1/2021,YouGov,1187.0,rv,49.0,46.0
2051,4/30/2021,Trafalgar Group,1574.0,lv,48.3,47.5
2052,5/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,47.0
2053,5/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
2054,5/3/2021,HarrisX,939.0,rv,60.0,40.0
2055,5/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
2056,5/4/2021,Marist College,1075.0,rv,53.0,42.0
2057,5/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2058,5/7/2021,Morning Consult,1994.0,rv,56.0,40.0
2059,5/6/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2060,5/6/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,55.0,41.0
2061,5/8/2021,Redfield & Wilton Strategies,1500.0,rv,52.0,36.0
2062,5/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2063,5/8/2021,Civiqs,1464.0,rv,48.0,46.0
2064,5/8/2021,YouGov,1204.0,rv,52.0,44.0
2065,5/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2066,5/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,50.0
2067,5/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2068,5/12/2021,McLaughlin & Associates,1000.0,lv,56.0,43.0
2069,5/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2070,5/14/2021,Echelon Insights,1132.0,rv,56.0,42.0
2071,5/14/2021,Morning Consult,1992.0,rv,54.0,42.0
2072,5/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2073,5/15/2021,YouGov,1239.0,rv,51.0,43.0
2074,5/17/2021,HarrisX,1889.0,rv,60.0,40.0
2075,5/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
2076,5/18/2021,Morning Consult,1994.0,rv,59.0,38.0
2077,5/17/2021,American Research Group,987.0,rv,57.0,37.0
2078,5/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
2079,5/19/2021,Harris Poll,973.0,rv,61.5,37.0
2080,5/20/2021,John Zogby Strategies/EMI Research Solutions,1011.0,lv,59.0,40.0
2081,5/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,54.0,43.0
2082,5/18/2021,Quinnipiac University,1174.0,rv,49.0,42.0
2083,5/20/2021,Global Strategy Group/GBAO (Navigator Research),1204.0,rv,53.0,44.0
2084,5/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,54.0,44.0
2085,5/21/2021,Morning Consult,1993.0,rv,55.0,41.0
2086,5/22/2021,Fox News,1003.0,rv,54.0,42.0
2087,5/22/2021,"Cor Services, Inc.",519.0,lv,51.0,42.0
2088,5/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,55.0,43.0
2089,5/22/2021,YouGov,1248.0,rv,52.0,42.0
2090,5/24/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,53.0,45.0
2091,5/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,55.0,43.0
2092,5/26/2021,Zogby Analytics,868.0,lv,60.0,37.0
2093,5/26/2021,IBD/TIPP,1006.0,rv,59.0,32.0
2094,5/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,53.0,45.0
2095,5/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,53.0,45.0
2096,5/29/2021,YouGov,1275.0,rv,50.0,43.0
2097,5/30/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2098,5/30/2021,HarrisX,1893.0,rv,61.0,39.0
2099,5/31/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,49.0
2100,6/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2101,6/3/2021,RMG Research,1200.0,rv,55.0,39.0
2102,6/2/2021,"Cor Services, Inc.",519.0,lv,50.0,42.0
2103,6/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,49.0
2104,6/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2105,6/3/2021,The Bullfinch Group,1000.0,rv,55.0,42.0
2106,6/4/2021,Morning Consult,1990.0,rv,52.0,43.0
2107,6/6/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2108,6/6/2021,YouGov,1242.0,rv,51.0,43.0
2109,6/7/2021,HarrisX,1885.0,rv,61.0,39.0
2110,6/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,47.0
2111,6/5/2021,Georgetown University/Battleground,1000.0,rv,52.0,45.0
2112,6/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2113,6/7/2021,The Winston Group,1000.0,rv,54.0,38.0
2114,6/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,50.0
2115,6/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2116,6/10/2021,Global Strategy Group/GBAO (Navigator Research),1001.0,rv,52.0,44.0
2117,6/9/2021,Monmouth University,758.0,rv,49.0,43.0
2118,6/11/2021,Morning Consult,1994.0,rv,53.0,44.0
2119,6/11/2021,Climate Nexus,1525.0,rv,56.0,39.0
2120,6/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2121,6/4/2021,YouGov,1753.0,rv,51.0,46.7
2122,6/13/2021,YouGov,1305.0,rv,48.0,45.0
2123,6/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2124,6/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2125,6/15/2021,Harris Poll,2006.0,rv,59.0,34.0
2126,6/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
2127,6/16/2021,McLaughlin & Associates,1000.0,lv,55.0,44.0
2128,6/14/2021,GQR Research,2000.0,rv,57.0,43.0
2129,6/17/2021,American Research Group,990.0,rv,52.0,43.0
2130,6/18/2021,Morning Consult,1995.0,rv,58.0,40.0
2131,6/18/2021,Morning Consult,2041.0,rv,54.0,43.0
2132,6/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
2133,6/18/2021,Echelon Insights,1001.0,rv,55.0,42.0
2134,6/19/2021,Fox News,1001.0,rv,56.0,43.0
2135,6/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,52.0,46.0
2136,6/20/2021,YouGov,1223.0,rv,52.0,44.0
2137,6/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
2138,6/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,47.0
2139,6/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2140,6/22/2021,Marist College,905.0,rv,51.0,44.0
2141,6/24/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2142,6/24/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,54.0,43.0
2143,6/25/2021,Morning Consult,1989.0,rv,54.0,43.0
2144,6/26/2021,YouGov,1290.0,rv,50.0,46.0
2145,6/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2146,6/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,49.0
2147,6/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2148,6/29/2021,HarrisX,950.0,rv,60.0,40.0
2149,6/30/2021,IBD/TIPP,1145.0,rv,54.0,38.0
2150,6/30/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,50.0
2151,7/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,50.0
2152,7/3/2021,YouGov,1281.0,rv,51.0,44.0
2153,7/5/2021,Zogby Analytics,681.0,lv,60.0,39.0
2154,7/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2155,7/6/2021,Morning Consult,3995.0,rv,53.0,45.0
2156,7/8/2021,HarrisX,938.0,rv,59.0,41.0
2157,7/7/2021,"Cor Services, Inc.",518.0,lv,46.0,46.0
2158,7/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2159,7/8/2021,RMG Research,1200.0,rv,51.0,41.0
2160,7/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2161,7/9/2021,Morning Consult,1996.0,rv,52.0,45.0
2162,7/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2163,7/10/2021,YouGov,1292.0,rv,49.0,45.0
2164,7/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2165,7/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2166,7/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2167,7/16/2021,Morning Consult,1997.0,rv,52.0,44.0
2168,7/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2169,7/15/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,52.0,44.0
2170,7/17/2021,YouGov,1272.0,rv,50.0,43.0
2171,7/17/2021,American Research Group,991.0,rv,54.0,43.0
2172,7/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2173,7/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,51.0,48.0
2174,7/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,50.0,48.0
2175,7/20/2021,HarrisX,949.0,rv,58.0,42.0
2176,7/19/2021,Echelon Insights,1143.0,rv,55.0,43.0
2177,7/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2178,7/21/2021,Monmouth University,753.0,rv,49.0,44.0
2179,7/20/2021,WPA Intelligence,1000.0,rv,47.0,44.0
2180,7/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
2181,7/23/2021,Morning Consult,1997.0,rv,52.0,45.0
2182,7/21/2021,Marist College,943.0,rv,50.0,45.0
2183,7/24/2021,YouGov,1280.0,rv,49.0,45.0
2184,7/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,52.0
2185,7/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
2186,7/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,51.0
2187,7/28/2021,Harris Poll,1788.0,rv,52.0,43.0
2188,7/28/2021,IBD/TIPP,1026.0,rv,57.0,34.0
2189,7/28/2021,Morning Consult,2000.0,rv,51.0,47.0
2190,7/29/2021,"Cor Services, Inc.",515.0,lv,43.0,51.0
2191,7/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2192,7/27/2021,Quinnipiac University,1145.0,rv,47.0,44.0
2193,7/29/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,51.0,46.0
2194,7/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,51.0
2195,7/29/2021,McLaughlin & Associates,1000.0,lv,54.0,45.0
2196,7/31/2021,Morning Consult,1998.0,rv,52.0,46.0
2197,8/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,51.0
2198,7/31/2021,YouGov,1233.0,rv,49.0,44.0
2199,8/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,51.0
2200,8/2/2021,Redfield & Wilton Strategies,1500.0,rv,48.0,36.0
2201,8/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,51.0
2202,8/4/2021,HarrisX,1103.0,rv,55.0,40.0
2203,8/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,49.0,49.0
2204,8/4/2021,HarrisX,4918.0,rv,54.0,40.0
2205,8/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,51.0
2206,8/7/2021,Morning Consult,1996.0,rv,51.0,46.0
2207,8/7/2021,Fox News,1002.0,rv,53.0,46.0
2208,8/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,48.0,50.0
2209,8/7/2021,YouGov,1251.0,rv,47.0,45.0
2210,8/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,52.0
2211,8/8/2021,Trafalgar Group,1073.0,lv,46.5,47.5
2212,8/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,52.0
2213,8/12/2021,Morning Consult,15000.0,rv,51.0,45.0
2214,8/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,53.0
2215,8/12/2021,Global Strategy Group/GBAO (Navigator Research),1001.0,rv,50.0,46.0
2216,8/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,54.0
2217,8/13/2021,Morning Consult,1999.0,rv,51.0,46.0
2218,8/12/2021,Susquehanna Polling & Research Inc.,800.0,lv,49.0,45.0
2219,8/13/2021,Echelon Insights,1016.0,rv,52.0,46.0
2220,8/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,54.0
2221,8/14/2021,YouGov,1250.0,rv,47.0,47.0
2222,8/14/2021,NBC News,790.0,rv,50.0,48.0
2223,8/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,53.0
2224,8/16/2021,Morning Consult,1999.0,rv,50.0,47.0
2225,8/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,53.0
2226,8/17/2021,American Research Group,992.0,rv,50.0,46.0
2227,8/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,53.0
2228,8/18/2021,"Cor Services, Inc.",618.0,lv,40.0,50.0
2229,8/3/2021,CNN/SSRS,1838.0,rv,50.0,50.0
2230,8/20/2021,RMG Research,1200.0,rv,46.0,46.0
2231,8/19/2021,Suffolk University,1000.0,rv,41.2,55.1
2232,8/20/2021,HarrisX,2846.0,rv,49.0,43.0
2233,8/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,55.0
2234,8/21/2021,Morning Consult,1996.0,rv,50.0,48.0
2235,8/21/2021,YouGov,1242.0,rv,48.0,46.0
2236,8/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,55.0
2237,8/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,55.0
2238,8/17/2021,Morning Consult,7988.0,rv,49.0,48.0
2239,8/24/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,53.0
2240,8/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,54.0
2241,8/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,54.0
2242,8/26/2021,Global Strategy Group/GBAO (Navigator Research),1002.0,rv,47.0,50.0
2243,8/27/2021,Morning Consult,15623.0,rv,48.0,49.0
2244,8/26/2021,Marist College,1145.0,rv,43.0,51.0
2245,8/28/2021,Morning Consult,1997.0,rv,47.0,49.0
2246,8/28/2021,YouGov,1262.0,rv,47.0,46.0
2247,8/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2248,8/30/2021,Emerson College,1200.0,rv,45.8,46.9
2249,8/30/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2250,8/30/2021,Change Research,1775.0,rv,46.0,54.0
2251,8/31/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,54.0
2252,9/1/2021,IBD/TIPP,1044.0,rv,47.0,45.0
2253,9/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,52.0
2254,9/2/2021,RMG Research,1200.0,rv,42.0,52.0
2255,9/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,47.0,52.0
2256,9/4/2021,Redfield & Wilton Strategies,1500.0,rv,46.0,36.0
2257,9/1/2021,Public Opinion Strategies,800.0,rv,48.0,50.0
2258,9/4/2021,Morning Consult,17494.0,rv,47.0,49.0
2259,9/4/2021,The Winston Group,1000.0,rv,46.0,44.0
2260,9/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,53.0
2261,9/4/2021,YouGov,1264.0,rv,43.0,52.0
2262,9/6/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,52.0
2263,9/6/2021,Morning Consult,18732.0,rv,47.0,49.0
2264,9/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,52.0
2265,9/8/2021,HarrisX,1803.0,rv,55.0,45.0
2266,9/8/2021,Trafalgar Group,1086.0,lv,43.5,54.3
2267,9/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,46.0,52.0
2268,9/10/2021,HarrisX,958.0,rv,47.0,44.0
2269,9/9/2021,Monmouth University,747.0,rv,47.0,46.0
2270,9/10/2021,Morning Consult,16843.0,rv,47.0,49.0
2271,9/10/2021,RMG Research,1200.0,rv,47.0,48.0
2272,9/9/2021,Global Strategy Group/GBAO (Navigator Research),995.0,rv,49.0,49.0
2273,9/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,53.0
2274,9/9/2021,McLaughlin & Associates,1000.0,lv,47.0,52.0
2275,9/10/2021,Morning Consult,1997.0,rv,47.0,50.0
2276,9/10/2021,Quinnipiac University,1079.0,rv,44.0,50.0
2277,9/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,55.0
2278,9/12/2021,YouGov,1252.0,rv,46.0,49.0
2279,9/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,55.0
2280,9/12/2021,Fox News,1002.0,rv,50.0,49.0
2281,9/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,55.0
2282,9/15/2021,Harris Poll,1578.0,rv,48.0,50.0
2283,9/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2284,9/16/2021,RMG Research,1200.0,rv,48.0,48.0
2285,9/16/2021,The Bullfinch Group,1000.0,rv,49.0,47.0
2286,9/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,56.0
2287,9/17/2021,American Research Group,991.0,rv,51.0,46.0
2288,9/18/2021,Morning Consult,1998.0,rv,47.0,50.0
2289,9/18/2021,YouGov,1281.0,rv,46.0,48.0
2290,9/17/2021,Echelon Insights,829.0,lv,53.0,47.0
2291,9/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,55.0
2292,9/19/2021,Redfield & Wilton Strategies,1500.0,rv,45.0,34.0
2293,9/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,54.0
2294,9/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2295,9/22/2021,RMG Research,1200.0,rv,47.0,47.0
2296,9/20/2021,Marist College,1029.0,rv,46.0,46.0
2297,9/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,40.0,58.0
2298,9/24/2021,RMG Research,1200.0,rv,45.0,48.0
2299,9/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2300,9/24/2021,HarrisX,935.0,rv,47.0,42.0
2301,9/23/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,46.0,51.0
2302,9/24/2021,Morning Consult,1999.0,rv,47.0,50.0
2303,9/26/2021,YouGov,1246.0,rv,43.0,51.0
2304,9/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2305,9/27/2021,HarrisX,935.0,rv,48.0,43.0
2306,9/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2307,9/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2308,9/30/2021,Public Policy Polling,758.0,rv,46.0,47.0
2309,9/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2310,9/30/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,55.0
2311,10/1/2021,Quinnipiac University,1177.0,rv,40.0,53.0
2312,10/2/2021,Morning Consult,1998.0,rv,45.0,52.0
2313,10/3/2021,YouGov,1261.0,rv,44.0,49.0
2314,10/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,45.0,54.0
2315,10/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,55.0
2316,10/3/2021,"Cor Services, Inc.",516.0,lv,39.0,53.0
2317,10/5/2021,Redfield & Wilton Strategies,1500.0,rv,45.0,37.0
2318,10/4/2021,Trafalgar Group,1087.0,lv,39.6,56.0
2319,10/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2320,10/6/2021,RMG Research,1200.0,rv,47.0,50.0
2321,10/6/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2322,10/7/2021,Global Strategy Group/GBAO (Navigator Research),1001.0,rv,46.0,51.0
2323,10/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,57.0
2324,10/7/2021,CNN/SSRS,,rv,50.0,50.0
2325,10/8/2021,Morning Consult,1999.0,rv,46.0,51.0
2326,10/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2327,10/9/2021,YouGov,1266.0,rv,42.0,51.0
2328,10/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2329,10/11/2021,RMG Research,1200.0,rv,43.0,47.0
2330,10/12/2021,"Cor Services, Inc.",508.0,lv,40.0,56.0
2331,10/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2332,10/13/2021,Selzer & Co.,735.0,lv,40.0,51.0
2333,10/14/2021,RMG Research,1200.0,rv,47.0,48.0
2334,10/12/2021,Climate Nexus,2678.0,rv,46.0,50.0
2335,10/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2336,10/14/2021,McLaughlin & Associates,1000.0,lv,45.0,54.0
2337,10/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2338,10/17/2021,Redfield & Wilton Strategies,1500.0,rv,43.0,39.0
2339,10/15/2021,Quinnipiac University,1168.0,rv,40.0,51.0
2340,10/15/2021,Echelon Insights,915.0,lv,48.0,51.0
2341,10/16/2021,Morning Consult,1998.0,rv,45.0,52.0
2342,10/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2343,10/16/2021,YouGov,1268.0,rv,45.0,48.0
2344,10/16/2021,Fox News,1003.0,rv,46.0,53.0
2345,10/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2346,10/17/2021,American Research Group,992.0,rv,47.0,48.0
2347,10/16/2021,Georgetown University/Battleground,1000.0,rv,45.3,52.2
2348,10/18/2021,RMG Research,1200.0,rv,47.0,47.0
2349,10/19/2021,Trafalgar Group,1083.0,lv,39.2,58.4
2350,10/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2351,10/18/2021,Marist College,1032.0,rv,44.0,50.0
2352,10/21/2021,RMG Research,1200.0,rv,43.0,53.0
2353,10/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2354,10/20/2021,HarrisX,2727.0,rv,42.0,47.0
2355,10/20/2021,Echelon Insights,1600.0,rv,45.0,52.0
2356,10/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,57.0
2357,10/22/2021,Morning Consult,1999.0,rv,46.0,51.0
2358,10/22/2021,Global Strategy Group/GBAO (Navigator Research),1001.0,rv,43.0,53.0
2359,10/24/2021,YouGov,1261.0,rv,45.0,49.0
2360,10/23/2021,NBC News,820.0,rv,45.0,52.0
2361,10/24/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2362,10/25/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2363,10/25/2021,RMG Research,1200.0,rv,43.0,53.0
2364,10/26/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2365,10/27/2021,Harris Poll,1688.0,rv,43.0,52.0
2366,10/28/2021,RMG Research,1200.0,rv,46.0,49.0
2367,10/27/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2368,10/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2369,10/31/2021,Redfield & Wilton Strategies,1500.0,rv,40.0,44.0
2370,10/29/2021,Morning Consult,1996.0,rv,45.0,51.0
2371,10/31/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,55.0
2372,10/30/2021,YouGov,1303.0,rv,44.0,51.0
2373,11/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,44.0,54.0
2374,11/1/2021,CNN/SSRS,859.0,rv,45.0,54.0
2375,11/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,55.0
2376,11/3/2021,Suffolk University,1000.0,rv,37.8,59.0
2377,11/3/2021,Emerson College,1000.0,rv,41.3,50.4
2378,11/3/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2379,11/1/2021,Susquehanna Polling & Research Inc.,800.0,lv,36.0,52.0
2380,11/5/2021,Morning Consult,1998.0,rv,46.0,51.0
2381,11/4/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,40.0,59.0
2382,11/4/2021,RMG Research,1200.0,rv,44.0,50.0
2383,11/4/2021,Global Strategy Group/GBAO (Navigator Research),1003.0,rv,47.0,50.0
2384,11/4/2021,Monmouth University,726.0,rv,43.0,49.0
2385,11/6/2021,YouGov,1258.0,rv,45.0,49.0
2386,11/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,40.0,59.0
2387,11/7/2021,ABC News/The Washington Post,882.0,rv,38.0,57.0
2388,11/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2389,11/8/2021,RMG Research,1200.0,rv,40.0,55.0
2390,11/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2391,11/10/2021,The Winston Group,1000.0,rv,45.0,47.0
2392,11/10/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2393,11/11/2021,The Bullfinch Group,1000.0,rv,44.0,53.0
2394,11/11/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,57.0
2395,11/11/2021,Quinnipiac University,1262.0,rv,38.0,53.0
2396,11/11/2021,McLaughlin & Associates,1000.0,lv,42.0,56.0
2397,11/13/2021,Morning Consult,1998.0,rv,44.0,53.0
2398,11/12/2021,Echelon Insights,839.0,lv,47.0,51.0
2399,11/15/2021,Redfield & Wilton Strategies,1500.0,rv,37.0,46.0
2400,11/14/2021,YouGov,1299.0,rv,43.0,51.0
2401,11/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2402,11/14/2021,Fox News,1003.0,rv,44.0,54.0
2403,11/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,59.0
2404,11/15/2021,RMG Research,1200.0,rv,41.0,53.0
2405,11/16/2021,HarrisX,2787.0,rv,44.0,45.0
