username,tweet_id,tweet_url,tweet_date,tweet_content,tweet_retweet_count,tweet_quote_count,tweet_reply_count,tweet_like_count
POTUS,1375809947754233857,https://twitter.com/POTUS/status/1375809947754233857,2021-03-27 14:00:27+00:00,"Equal pay for equal work is common sense — and long overdue. This week, the First Lady and I sat down with Megan Rapinoe and Margaret Purce to discuss our progress in the fight for equal pay and the work that lies ahead. https://t.co/ESQgwxD6gm",5519,819,4329,40236
POTUS,1375594667476127745,https://twitter.com/POTUS/status/1375594667476127745,2021-03-26 23:45:00+00:00,"On this National Day of Action and Healing, my Administration stands united with the Asian American community in the face of rising violence. Hate can have no safe harbor in America. It must stop — and it’s on all of us together to make it stop.",3819,217,2055,28517
POTUS,1375562706401566726,https://twitter.com/POTUS/status/1375562706401566726,2021-03-26 21:38:00+00:00,"The Georgia voting law — like so many others being pursued by Republicans in statehouses across the country — is a blatant attack on the right to vote, the Constitution, and good conscience.

It’s Jim Crow in the 21st Century — and it must end.",19098,1476,7817,105640
POTUS,1375548396161937418,https://twitter.com/POTUS/status/1375548396161937418,2021-03-26 20:41:08+00:00,"As we recall the Passover story of overcoming adversity, finding hope, and becoming free, we find a renewed salience. This weekend, as Seders close with the familiar refrain, “Next year in Jerusalem,” we offer an additional prayer: Next year in person. Next year, together. https://t.co/TBU2dXMPCQ",3306,353,2728,21620
POTUS,1375542122217095171,https://twitter.com/POTUS/status/1375542122217095171,2021-03-26 20:16:12+00:00,"A strong European Union is in America’s interest. That's why yesterday, I met with @CharlesMichel and the @EUCouncil to revitalize U.S.-EU relations, as we partner up to combat COVID, tackle the climate crisis, and ensure democracies rather than autocracies set rules of the road. https://t.co/a9QlGRh4DP",2753,516,1091,15048
POTUS,1375481512603308033,https://twitter.com/POTUS/status/1375481512603308033,2021-03-26 16:15:22+00:00,"I ran for president for three reasons: to restore the soul of the nation, rebuild the middle class, and unite the country. https://t.co/LibS0bX1R6",4897,639,5746,38249
POTUS,1375447854366482437,https://twitter.com/POTUS/status/1375447854366482437,2021-03-26 14:01:37+00:00,"I set a goal to have the majority of K-8 schools reopened within my first 100 days. And I’m happy to report, we’re on track to meet and exceed that goal. https://t.co/v8mDsGAkoA",1418,191,1209,11372
POTUS,1375287567218708488,https://twitter.com/POTUS/status/1375287567218708488,2021-03-26 03:24:42+00:00,"Today, I congratulated @PrimeministerGR on the bicentennial of Greek independence. From defense and energy to trade and investment, our close relationship is stronger today than ever.",1752,102,973,15951
POTUS,1375251732201054209,https://twitter.com/POTUS/status/1375251732201054209,2021-03-26 01:02:18+00:00,"Since we passed the American Rescue Plan, we’re starting to see new signs of hope in our economy. https://t.co/EZys2d0aG7",1584,143,1460,10978
POTUS,1375228591630381057,https://twitter.com/POTUS/status/1375228591630381057,2021-03-25 23:30:21+00:00,"The Republican efforts to block Americans from voting are sick, pernicious, and despicable. https://t.co/bWTnxfYimt",5978,506,2373,29918
POTUS,1375217896599732225,https://twitter.com/POTUS/status/1375217896599732225,2021-03-25 22:47:51+00:00,"Communities across the country are struggling because of COVID-19 — but help is here. The American Rescue Plan provides funding to ramp up vaccinations, safely reopen schools, lift up small businesses, and move forward.",1821,106,961,13539
POTUS,1375203730396696577,https://twitter.com/POTUS/status/1375203730396696577,2021-03-25 21:51:34+00:00,"On this National Medal of Honor Day, we recognize the brave service members whose heroism and courage earned them our nation’s highest military decoration. We must never forget their acts of valor and the sacrifices they made in defense of our country.",1858,80,634,15235
POTUS,1375195174150807557,https://twitter.com/POTUS/status/1375195174150807557,2021-03-25 21:17:34+00:00,"As of yesterday, more than 100 million $1,400 payments have gone into people’s bank accounts — real money in people’s pockets. Help is here. https://t.co/jdJ2iOiirv",1307,241,1182,9861
POTUS,1375156812052316164,https://twitter.com/POTUS/status/1375156812052316164,2021-03-25 18:45:07+00:00,"Today, I’m setting a new goal: 200 million shots in arms by my 100th day in office. https://t.co/1zCPzq5gG0",3091,423,1972,25941
POTUS,1375143694777597958,https://twitter.com/POTUS/status/1375143694777597958,2021-03-25 17:53:00+00:00,"Before I took office, I set a big goal of 100 million shots in my first 100 days.
 
We hit the goal on day 58.
 
Now, I’m setting a new one: 200 million shots in my first 100 days.
 
Let’s do this.",9713,1139,4263,102283
POTUS,1375142384401530883,https://twitter.com/POTUS/status/1375142384401530883,2021-03-25 17:47:48+00:00,"I’ve been hired to solve problems, not create divisions.",18167,2626,6206,173186
POTUS,1375137304566657026,https://twitter.com/POTUS/status/1375137304566657026,2021-03-25 17:27:36+00:00,"This afternoon, I’m holding my first formal press conference as president. Tune in. https://t.co/dvl1RAtOjr",2493,300,3903,17832
POTUS,1374914278336167941,https://twitter.com/POTUS/status/1374914278336167941,2021-03-25 02:41:23+00:00,"Equal Pay Day is a big deal around here. Right, @mPinoe and @100purcent? https://t.co/wYdJkp9QYa",4375,5055,3855,43898
POTUS,1374897577548775428,https://twitter.com/POTUS/status/1374897577548775428,2021-03-25 01:35:01+00:00,"Equal pay for equal work is common sense — and it’s long overdue. As president, I’m committed to closing the gap once and for all. https://t.co/nJkEWCyCoo",4020,403,1658,28779
POTUS,1374880343065509890,https://twitter.com/POTUS/status/1374880343065509890,2021-03-25 00:26:32+00:00,"It doesn’t matter if you’re an electrician, an accountant, or part of the best soccer team in the world — the pay gap is real. But with Megan, Margaret, and countless others leading the fight for equal pay, I’m confident we’ll finally close it. https://t.co/lJOTc0HeVB",6380,467,2079,73266
POTUS,1374874167926009859,https://twitter.com/POTUS/status/1374874167926009859,2021-03-25 00:02:00+00:00,"The pandemic and economic crisis have greatly impacted women and families — but with the American Rescue Plan, help is here. The law increases the Child Tax Credit, cuts child poverty in half, expands child care assistance, and provides funding to open K-8 schools.",2142,117,925,15972
POTUS,1374857492149178368,https://twitter.com/POTUS/status/1374857492149178368,2021-03-24 22:55:44+00:00,"66% of the tax breaks in the American Rescue Plan go to folks making $90,000 or less.

The top one percent get zero. https://t.co/vPMlFSCDmS",2413,197,926,15782
POTUS,1374839011571867649,https://twitter.com/POTUS/status/1374839011571867649,2021-03-24 21:42:18+00:00,"We’ve got to rebuild the middle class and ensure every worker is treated with dignity and respect. As the new Secretary of Labor, @SecMartyWalsh will play a crucial role in that effort. I know he’ll fight every single day for the hardworking Americans who make our country run. https://t.co/0uK8KhKvsf",1163,77,623,7244
POTUS,1374827497221615617,https://twitter.com/POTUS/status/1374827497221615617,2021-03-24 20:56:33+00:00,"To mark Equal Pay Day, @FLOTUS and I are hosting an event with Megan Rapinoe, Margaret Purce, and members of the U.S. Soccer Women’s National Team. Tune in. https://t.co/fZBqoOLBv5",1709,131,662,11099
POTUS,1374803594613043201,https://twitter.com/POTUS/status/1374803594613043201,2021-03-24 19:21:34+00:00,"Ambassador Bill Burns has dealt with many of the most complex global challenges we face — and approached them with honesty, integrity, and skill. I know that’s exactly how he’ll lead the CIA every single day. https://t.co/iFryKAcuk6",1062,61,505,7852
POTUS,1374780774772310019,https://twitter.com/POTUS/status/1374780774772310019,2021-03-24 17:50:53+00:00,"This morning, I signed the SAVE LIVES Act into law — expanding the VA’s authority and allowing them to provide COVID-19 vaccinations to all veterans, their spouses, and caregivers. https://t.co/oAO3GCsnEX",6166,489,2002,49182
POTUS,1374724835260178433,https://twitter.com/POTUS/status/1374724835260178433,2021-03-24 14:08:36+00:00,".@SecBecerra and I share the belief that health care is a right for all — not a privilege for the few. I look forward to working with him to ensure every single American has access to the quality, affordable care they deserve. https://t.co/zOU9kbOBt5",1483,111,984,10532
POTUS,1374568909215518722,https://twitter.com/POTUS/status/1374568909215518722,2021-03-24 03:49:00+00:00,"This afternoon in Columbus, I met with Ohio Governor Mike DeWine to discuss our coordinated response to COVID-19. The virus doesn’t just impact red or blue states — it impacts us all — and I’m committed to working across the aisle to defeat it. https://t.co/ghcDxs6FW3",2424,246,1587,23579
POTUS,1374562480932937729,https://twitter.com/POTUS/status/1374562480932937729,2021-03-24 03:23:28+00:00,"Before the Affordable Care Act, the radiation oncology department at the James Cancer Center treated 60-70 patients a day. Now, they’re able to treat close to 300. The hospital is a source of hope for the community and an example of what America can achieve if we work together. https://t.co/SlzUyCDRjo",2366,172,814,21810
POTUS,1374536387320483842,https://twitter.com/POTUS/status/1374536387320483842,2021-03-24 01:39:47+00:00,"When we opened a special enrollment period for health insurance in February, over 200,000 Americans gained coverage in the first two weeks. Today, we’re extending the enrollment period to August 15.
 
Head to https://t.co/gRX1fGFEzj to find a plan that works best for you. https://t.co/Xv4Or7PsYu",1673,140,842,9806
POTUS,1374523608853143553,https://twitter.com/POTUS/status/1374523608853143553,2021-03-24 00:49:00+00:00,"When it comes to trade, we need to pursue policies that put American businesses, workers, and communities first. There’s no one better qualified to carry out that mission than @AmbassadorTai. https://t.co/F53pYgOzSa",851,65,586,5907
POTUS,1374512536901414916,https://twitter.com/POTUS/status/1374512536901414916,2021-03-24 00:05:00+00:00,"I believe every American deserves access to quality, affordable health care. The American Rescue Plan is working to make that a reality by increasing subsidies, lowering costs, and expanding coverage for people across the country. Help is here.",4418,336,1915,39235
POTUS,1374506865149677576,https://twitter.com/POTUS/status/1374506865149677576,2021-03-23 23:42:28+00:00,"Small businesses are the backbone of communities across the country, but far too many are struggling to keep their doors open. I know @SBAIsabel will work every day to support our small businesses and help them emerge stronger from this pandemic. https://t.co/h70O31LV7K",889,49,450,6461
POTUS,1374479845309128706,https://twitter.com/POTUS/status/1374479845309128706,2021-03-23 21:55:06+00:00,"Today marks eleven years since the Affordable Care Act was signed into law. The landmark legislation has changed countless lives, but our work isn’t done. I’m committed to ensuring every American has the peace of mind that comes with quality, affordable health care. https://t.co/mOlb6nWUTF",2757,204,1167,24236
